UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA;ESTADO_MESA;UBICACION_EN_CEDULA;TIPO_AGRUPACION;CODIGO_AGRUPACION;AGRUPACION_POLITICA;VOTOS_OBTENIDOS;ELECTORES_HABILES;VOTOS_BLANCOS;VOTOS_NULOS;VOTOS_IMPUG
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;004870;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;63;277;2;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;004870;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;62;277;2;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;004870;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;84;277;2;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;004870;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;1;277;2;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;201363;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;45;183;3;12;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;201363;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;33;183;3;12;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;201363;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;48;183;3;12;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;201363;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;3;183;3;12;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;213295;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;67;290;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;213295;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;61;290;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;213295;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;83;290;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;213295;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;1;290;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;217136;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;44;183;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;217136;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;31;183;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;217136;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;66;183;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;217136;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;1;183;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;226114;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;24;185;1;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;226114;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;48;185;1;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;226114;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;65;185;1;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;226114;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;2;185;1;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;233741;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;31;183;0;8;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;233741;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;47;183;0;8;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;233741;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;64;183;0;8;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;233741;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;1;183;0;8;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;237201;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;26;187;3;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;237201;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;32;187;3;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;237201;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;68;187;3;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;237201;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;0;187;3;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;243363;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;35;190;0;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;243363;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;51;190;0;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;243363;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;54;190;0;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;243363;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;0;190;0;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265561;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;31;193;2;6;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265561;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;47;193;2;6;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265561;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;56;193;2;6;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265561;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;0;193;2;6;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265565;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;29;184;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265565;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;42;184;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265565;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;70;184;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;265565;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;2;184;1;7;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;277954;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;37;201;2;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;277954;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;55;201;2;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;277954;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;76;201;2;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;277954;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;0;201;2;3;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;299776;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;31;186;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;299776;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;44;186;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;299776;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;65;186;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;299776;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;2;186;1;10;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;318914;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;24;183;3;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;318914;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;28;183;3;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;318914;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;67;183;3;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;318914;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;2;183;3;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;335700;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;19;182;2;1;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;335700;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;29;182;2;1;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;335700;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;87;182;2;1;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;335700;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;0;182;2;1;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;336988;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;24;235;4;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;336988;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;32;235;4;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;336988;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;136;235;4;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;336988;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;1;235;4;11;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;350741;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;79;295;0;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;350741;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;47;295;0;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;350741;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;110;295;0;9;0
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;MUNICIPAL DISTRITAL;350741;ACTA ELECTORAL NORMAL;4;NACIONAL;00002190;VAMOS PERU;1;295;0;9;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004353;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;1;280;2;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004353;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;34;280;2;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004353;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;17;280;2;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004353;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;39;280;2;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004353;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;29;280;2;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004353;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;81;280;2;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004354;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;1;169;1;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004354;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;27;169;1;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004354;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;19;169;1;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004354;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;34;169;1;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004354;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;9;169;1;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004354;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;46;169;1;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004355;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;5;282;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004355;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;30;282;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004355;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;27;282;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004355;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;37;282;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004355;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;18;282;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004355;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;86;282;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004356;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;2;291;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004356;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;41;291;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004356;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;19;291;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004356;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;44;291;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004356;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;23;291;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004356;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;88;291;2;13;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004389;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;0;209;2;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004389;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;17;209;2;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004389;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;14;209;2;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004389;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;39;209;2;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004389;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;13;209;2;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004389;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;42;209;2;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004395;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;1;280;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004395;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;40;280;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004395;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;29;280;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004395;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;50;280;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004395;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;17;280;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;004395;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;101;280;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;201100;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;3;224;0;4;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;201100;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;31;224;0;4;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;201100;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;29;224;0;4;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;201100;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;32;224;0;4;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;201100;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;27;224;0;4;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;201100;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;60;224;0;4;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;213322;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;0;192;2;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;213322;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;26;192;2;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;213322;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;11;192;2;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;213322;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;24;192;2;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;213322;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;19;192;2;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;213322;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;58;192;2;5;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;221725;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;1;193;0;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;221725;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;31;193;0;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;221725;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;18;193;0;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;221725;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;22;193;0;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;221725;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;25;193;0;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;221725;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;42;193;0;7;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;224640;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;1;185;0;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;224640;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;22;185;0;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;224640;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;13;185;0;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;224640;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;34;185;0;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;224640;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;19;185;0;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;224640;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;44;185;0;6;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;227777;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;4;194;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;227777;ACTA ELECTORAL NORMAL;2;NACIONAL;00001366;FUERZA POPULAR;33;194;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;227777;ACTA ELECTORAL NORMAL;3;NACIONAL;00000004;ACCION POPULAR;15;194;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;227777;ACTA ELECTORAL NORMAL;4;REGIONAL;00000259;FUERZA COMUNAL;26;194;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;227777;ACTA ELECTORAL NORMAL;5;REGIONAL;00000051;NUEVA AMAZONIA;21;194;1;3;0
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;MUNICIPAL DISTRITAL;227777;ACTA ELECTORAL NORMAL;6;PROVINCIAL;00002496;MOVIMIENTO POLITICO INDEPENDIENTE PROVINCIAL INTEGRACION BELLAVISTANA;55;194;1;3;0
